waveform	Ch0		Gen	
t0	10/3/2021  19:53:50.428034		10/3/2021  19:53:50.428036	
delta t	5.000000E-6		5.000000E-6	

time[0]	Ch0	time[1]	Gen
10/3/2021  19:53:50.433664	-2.795164E+0	10/3/2021  19:53:50.433666	-1.978159E-1
10/3/2021  19:53:50.433669	-2.759853E+0	10/3/2021  19:53:50.433671	-1.955272E-1
10/3/2021  19:53:50.433674	-2.721926E+0	10/3/2021  19:53:50.433676	-1.922577E-1
10/3/2021  19:53:50.433679	-2.680402E+0	10/3/2021  19:53:50.433681	-1.889881E-1
10/3/2021  19:53:50.433684	-2.637244E+0	10/3/2021  19:53:50.433686	-1.860455E-1
10/3/2021  19:53:50.433689	-2.590816E+0	10/3/2021  19:53:50.433691	-1.840837E-1
10/3/2021  19:53:50.433694	-2.542426E+0	10/3/2021  19:53:50.433696	-1.808142E-1
10/3/2021  19:53:50.433699	-2.490767E+0	10/3/2021  19:53:50.433701	-1.778716E-1
10/3/2021  19:53:50.433704	-2.436492E+0	10/3/2021  19:53:50.433706	-1.739481E-1
10/3/2021  19:53:50.433709	-2.379602E+0	10/3/2021  19:53:50.433711	-1.703515E-1
10/3/2021  19:53:50.433714	-2.322384E+0	10/3/2021  19:53:50.433716	-1.657741E-1
10/3/2021  19:53:50.433719	-2.260916E+0	10/3/2021  19:53:50.433721	-1.615237E-1
10/3/2021  19:53:50.433724	-2.198467E+0	10/3/2021  19:53:50.433726	-1.582541E-1
10/3/2021  19:53:50.433729	-2.132422E+0	10/3/2021  19:53:50.433731	-1.549846E-1
10/3/2021  19:53:50.433734	-2.066377E+0	10/3/2021  19:53:50.433736	-1.507341E-1
10/3/2021  19:53:50.433739	-1.996081E+0	10/3/2021  19:53:50.433741	-1.451758E-1
10/3/2021  19:53:50.433744	-1.924804E+0	10/3/2021  19:53:50.433746	-1.405984E-1
10/3/2021  19:53:50.433749	-1.851239E+0	10/3/2021  19:53:50.433751	-1.363480E-1
10/3/2021  19:53:50.433754	-1.775712E+0	10/3/2021  19:53:50.433756	-1.317706E-1
10/3/2021  19:53:50.433759	-1.700184E+0	10/3/2021  19:53:50.433761	-1.262123E-1
10/3/2021  19:53:50.433764	-1.621061E+0	10/3/2021  19:53:50.433766	-1.206540E-1
10/3/2021  19:53:50.433769	-1.540956E+0	10/3/2021  19:53:50.433771	-1.177114E-1
10/3/2021  19:53:50.433774	-1.459544E+0	10/3/2021  19:53:50.433776	-1.108453E-1
10/3/2021  19:53:50.433779	-1.376824E+0	10/3/2021  19:53:50.433781	-1.052871E-1
10/3/2021  19:53:50.433784	-1.292142E+0	10/3/2021  19:53:50.433786	-9.907486E-2
10/3/2021  19:53:50.433789	-1.205825E+0	10/3/2021  19:53:50.433791	-9.515138E-2
10/3/2021  19:53:50.433794	-1.120816E+0	10/3/2021  19:53:50.433796	-8.959310E-2
10/3/2021  19:53:50.433799	-1.031557E+0	10/3/2021  19:53:50.433801	-8.370787E-2
10/3/2021  19:53:50.433804	-9.422976E-1	10/3/2021  19:53:50.433806	-7.782264E-2
10/3/2021  19:53:50.433809	-8.530382E-1	10/3/2021  19:53:50.433811	-7.030263E-2
10/3/2021  19:53:50.433814	-7.611633E-1	10/3/2021  19:53:50.433816	-6.507131E-2
10/3/2021  19:53:50.433819	-6.696152E-1	10/3/2021  19:53:50.433821	-5.885912E-2
10/3/2021  19:53:50.433824	-5.777403E-1	10/3/2021  19:53:50.433826	-5.297389E-2
10/3/2021  19:53:50.433829	-4.845574E-1	10/3/2021  19:53:50.433831	-4.741562E-2
10/3/2021  19:53:50.433834	-3.920285E-1	10/3/2021  19:53:50.433836	-4.120343E-2
10/3/2021  19:53:50.433839	-2.975379E-1	10/3/2021  19:53:50.433841	-3.433733E-2
10/3/2021  19:53:50.433844	-2.043551E-1	10/3/2021  19:53:50.433846	-2.779819E-2
10/3/2021  19:53:50.433849	-1.092105E-1	10/3/2021  19:53:50.433851	-2.093208E-2
10/3/2021  19:53:50.433854	-1.504685E-2	10/3/2021  19:53:50.433856	-1.471990E-2
10/3/2021  19:53:50.433859	7.944379E-2	10/3/2021  19:53:50.433861	-7.853796E-3
10/3/2021  19:53:50.433864	1.726266E-1	10/3/2021  19:53:50.433866	-6.821996E-6
10/3/2021  19:53:50.433869	2.674442E-1	10/3/2021  19:53:50.433871	1.503321E-2
10/3/2021  19:53:50.433874	3.599731E-1	10/3/2021  19:53:50.433876	5.426808E-2
10/3/2021  19:53:50.433879	4.531559E-1	10/3/2021  19:53:50.433881	1.141013E-1
10/3/2021  19:53:50.433884	5.456848E-1	10/3/2021  19:53:50.433886	1.876666E-1
10/3/2021  19:53:50.433889	6.382137E-1	10/3/2021  19:53:50.433891	2.651555E-1
10/3/2021  19:53:50.433894	7.294348E-1	10/3/2021  19:53:50.433896	3.442791E-1
10/3/2021  19:53:50.433899	8.200019E-1	10/3/2021  19:53:50.433901	4.263454E-1
10/3/2021  19:53:50.433904	9.105691E-1	10/3/2021  19:53:50.433906	5.087386E-1
10/3/2021  19:53:50.433909	1.000482E+0	10/3/2021  19:53:50.433911	5.908049E-1
10/3/2021  19:53:50.433914	1.087126E+0	10/3/2021  19:53:50.433916	6.741790E-1
10/3/2021  19:53:50.433919	1.174751E+0	10/3/2021  19:53:50.433921	7.549374E-1
10/3/2021  19:53:50.433924	1.260413E+0	10/3/2021  19:53:50.433926	8.353689E-1
10/3/2021  19:53:50.433929	1.345095E+0	10/3/2021  19:53:50.433931	9.154734E-1
10/3/2021  19:53:50.433934	1.428796E+0	10/3/2021  19:53:50.433936	9.955780E-1
10/3/2021  19:53:50.433939	1.510209E+0	10/3/2021  19:53:50.433941	1.073721E+0
10/3/2021  19:53:50.433944	1.590967E+0	10/3/2021  19:53:50.433946	1.150556E+0
10/3/2021  19:53:50.433949	1.668456E+0	10/3/2021  19:53:50.433951	1.226410E+0
10/3/2021  19:53:50.433954	1.745618E+0	10/3/2021  19:53:50.433956	1.300956E+0
10/3/2021  19:53:50.433959	1.821145E+0	10/3/2021  19:53:50.433961	1.372560E+0
10/3/2021  19:53:50.433964	1.894710E+0	10/3/2021  19:53:50.433966	1.445144E+0
10/3/2021  19:53:50.433969	1.966968E+0	10/3/2021  19:53:50.433971	1.513805E+0
10/3/2021  19:53:50.433974	2.037591E+0	10/3/2021  19:53:50.433976	1.580831E+0
10/3/2021  19:53:50.433979	2.103963E+0	10/3/2021  19:53:50.433981	1.645896E+0
10/3/2021  19:53:50.433984	2.170662E+0	10/3/2021  19:53:50.433986	1.710633E+0
10/3/2021  19:53:50.433989	2.234092E+0	10/3/2021  19:53:50.433991	1.771774E+0
10/3/2021  19:53:50.433994	2.294579E+0	10/3/2021  19:53:50.433996	1.831608E+0
10/3/2021  19:53:50.433999	2.354085E+0	10/3/2021  19:53:50.434001	1.889152E+0
10/3/2021  19:53:50.434004	2.410976E+0	10/3/2021  19:53:50.434006	1.944408E+0
10/3/2021  19:53:50.434009	2.465251E+0	10/3/2021  19:53:50.434011	1.996721E+0
10/3/2021  19:53:50.434014	2.516583E+0	10/3/2021  19:53:50.434016	2.048707E+0
10/3/2021  19:53:50.434019	2.566934E+0	10/3/2021  19:53:50.434021	2.095789E+0
10/3/2021  19:53:50.434024	2.613035E+0	10/3/2021  19:53:50.434026	2.141236E+0
10/3/2021  19:53:50.434029	2.658482E+0	10/3/2021  19:53:50.434031	2.183414E+0
10/3/2021  19:53:50.434034	2.699352E+0	10/3/2021  19:53:50.434036	2.224283E+0
10/3/2021  19:53:50.434039	2.738587E+0	10/3/2021  19:53:50.434041	2.262537E+0
10/3/2021  19:53:50.434044	2.775533E+0	10/3/2021  19:53:50.434046	2.296541E+0
10/3/2021  19:53:50.434049	2.809210E+0	10/3/2021  19:53:50.434051	2.329563E+0
10/3/2021  19:53:50.434054	2.839290E+0	10/3/2021  19:53:50.434056	2.359970E+0
10/3/2021  19:53:50.434059	2.868716E+0	10/3/2021  19:53:50.434061	2.386781E+0
10/3/2021  19:53:50.434064	2.892911E+0	10/3/2021  19:53:50.434066	2.411303E+0
10/3/2021  19:53:50.434069	2.915798E+0	10/3/2021  19:53:50.434071	2.432882E+0
10/3/2021  19:53:50.434074	2.934107E+0	10/3/2021  19:53:50.434076	2.452172E+0
10/3/2021  19:53:50.434079	2.951109E+0	10/3/2021  19:53:50.434081	2.467539E+0
10/3/2021  19:53:50.434084	2.965168E+0	10/3/2021  19:53:50.434086	2.480291E+0
10/3/2021  19:53:50.434089	2.975304E+0	10/3/2021  19:53:50.434091	2.490753E+0
10/3/2021  19:53:50.434094	2.983151E+0	10/3/2021  19:53:50.434096	2.496966E+0
10/3/2021  19:53:50.434099	2.989363E+0	10/3/2021  19:53:50.434101	2.501870E+0
10/3/2021  19:53:50.434104	2.990998E+0	10/3/2021  19:53:50.434106	2.503505E+0
10/3/2021  19:53:50.434109	2.989036E+0	10/3/2021  19:53:50.434111	2.501543E+0
10/3/2021  19:53:50.434114	2.984786E+0	10/3/2021  19:53:50.434116	2.497619E+0
10/3/2021  19:53:50.434119	2.977920E+0	10/3/2021  19:53:50.434121	2.491080E+0
10/3/2021  19:53:50.434124	2.967784E+0	10/3/2021  19:53:50.434126	2.480291E+0
10/3/2021  19:53:50.434129	2.956340E+0	10/3/2021  19:53:50.434131	2.467539E+0
10/3/2021  19:53:50.434134	2.940647E+0	10/3/2021  19:53:50.434136	2.451845E+0
10/3/2021  19:53:50.434139	2.921683E+0	10/3/2021  19:53:50.434141	2.433536E+0
10/3/2021  19:53:50.434144	2.901412E+0	10/3/2021  19:53:50.434146	2.413265E+0
10/3/2021  19:53:50.434149	2.876236E+0	10/3/2021  19:53:50.434151	2.388089E+0
10/3/2021  19:53:50.434154	2.850406E+0	10/3/2021  19:53:50.434156	2.360951E+0
10/3/2021  19:53:50.434159	2.818038E+0	10/3/2021  19:53:50.434161	2.330217E+0
10/3/2021  19:53:50.434164	2.785996E+0	10/3/2021  19:53:50.434166	2.297522E+0
10/3/2021  19:53:50.434169	2.750684E+0	10/3/2021  19:53:50.434171	2.263191E+0
10/3/2021  19:53:50.434174	2.712757E+0	10/3/2021  19:53:50.434176	2.225918E+0
10/3/2021  19:53:50.434179	2.672215E+0	10/3/2021  19:53:50.434181	2.185048E+0
10/3/2021  19:53:50.434184	2.628075E+0	10/3/2021  19:53:50.434186	2.142871E+0
10/3/2021  19:53:50.434189	2.582301E+0	10/3/2021  19:53:50.434191	2.097751E+0
10/3/2021  19:53:50.434194	2.532931E+0	10/3/2021  19:53:50.434196	2.047399E+0
10/3/2021  19:53:50.434199	2.482906E+0	10/3/2021  19:53:50.434201	1.998356E+0
10/3/2021  19:53:50.434204	2.428958E+0	10/3/2021  19:53:50.434206	1.944735E+0
10/3/2021  19:53:50.434209	2.373049E+0	10/3/2021  19:53:50.434211	1.889479E+0
10/3/2021  19:53:50.434214	2.314523E+0	10/3/2021  19:53:50.434216	1.832262E+0
10/3/2021  19:53:50.434219	2.254690E+0	10/3/2021  19:53:50.434221	1.773082E+0
10/3/2021  19:53:50.434224	2.191261E+0	10/3/2021  19:53:50.434226	1.711614E+0
10/3/2021  19:53:50.434229	2.126196E+0	10/3/2021  19:53:50.434231	1.647531E+0
10/3/2021  19:53:50.434234	2.059170E+0	10/3/2021  19:53:50.434236	1.582139E+0
10/3/2021  19:53:50.434239	1.989528E+0	10/3/2021  19:53:50.434241	1.514459E+0
10/3/2021  19:53:50.434244	1.919232E+0	10/3/2021  19:53:50.434246	1.444817E+0
10/3/2021  19:53:50.434249	1.845013E+0	10/3/2021  19:53:50.434251	1.374194E+0
10/3/2021  19:53:50.434254	1.770794E+0	10/3/2021  19:53:50.434256	1.300629E+0
10/3/2021  19:53:50.434259	1.694939E+0	10/3/2021  19:53:50.434261	1.226737E+0
10/3/2021  19:53:50.434264	1.617124E+0	10/3/2021  19:53:50.434266	1.149902E+0
10/3/2021  19:53:50.434269	1.536692E+0	10/3/2021  19:53:50.434271	1.073394E+0
10/3/2021  19:53:50.434274	1.455607E+0	10/3/2021  19:53:50.434276	9.945971E-1
10/3/2021  19:53:50.434279	1.371906E+0	10/3/2021  19:53:50.434281	9.154734E-1
10/3/2021  19:53:50.434284	1.288532E+0	10/3/2021  19:53:50.434286	8.350420E-1
10/3/2021  19:53:50.434289	1.203196E+0	10/3/2021  19:53:50.434291	7.526487E-1
10/3/2021  19:53:50.434294	1.116552E+0	10/3/2021  19:53:50.434296	6.712364E-1
10/3/2021  19:53:50.434299	1.028928E+0	10/3/2021  19:53:50.434301	5.878623E-1
10/3/2021  19:53:50.434304	9.413031E-1	10/3/2021  19:53:50.434306	5.041612E-1
10/3/2021  19:53:50.434309	8.504089E-1	10/3/2021  19:53:50.434311	4.207871E-1
10/3/2021  19:53:50.434314	7.604957E-1	10/3/2021  19:53:50.434316	3.380670E-1
10/3/2021  19:53:50.434319	6.679668E-1	10/3/2021  19:53:50.434321	2.573085E-1
10/3/2021  19:53:50.434324	5.760918E-1	10/3/2021  19:53:50.434326	1.775310E-1
10/3/2021  19:53:50.434329	4.835629E-1	10/3/2021  19:53:50.434331	1.020038E-1
10/3/2021  19:53:50.434334	3.903801E-1	10/3/2021  19:53:50.434336	3.890109E-2
10/3/2021  19:53:50.434339	2.975243E-1	10/3/2021  19:53:50.434341	2.281879E-3
10/3/2021  19:53:50.434344	2.033606E-1	10/3/2021  19:53:50.434346	-8.507710E-3
10/3/2021  19:53:50.434349	1.095239E-1	10/3/2021  19:53:50.434351	-1.537381E-2
10/3/2021  19:53:50.434354	1.503321E-2	10/3/2021  19:53:50.434356	-2.027817E-2
10/3/2021  19:53:50.434359	-7.945743E-2	10/3/2021  19:53:50.434361	-2.812514E-2
10/3/2021  19:53:50.434364	-1.732942E-1	10/3/2021  19:53:50.434366	-3.401037E-2
10/3/2021  19:53:50.434369	-2.674578E-1	10/3/2021  19:53:50.434371	-3.924169E-2
10/3/2021  19:53:50.434374	-3.609676E-1	10/3/2021  19:53:50.434376	-4.643475E-2
10/3/2021  19:53:50.434379	-4.541504E-1	10/3/2021  19:53:50.434381	-5.166606E-2
10/3/2021  19:53:50.434384	-5.476602E-1	10/3/2021  19:53:50.434386	-5.755130E-2
10/3/2021  19:53:50.434389	-6.398621E-1	10/3/2021  19:53:50.434391	-6.343653E-2
10/3/2021  19:53:50.434394	-7.320641E-1	10/3/2021  19:53:50.434396	-6.997567E-2
10/3/2021  19:53:50.434399	-8.223043E-1	10/3/2021  19:53:50.434401	-7.651481E-2
10/3/2021  19:53:50.434404	-9.128714E-1	10/3/2021  19:53:50.434406	-8.240004E-2
10/3/2021  19:53:50.434409	-1.003112E+0	10/3/2021  19:53:50.434411	-8.534266E-2
10/3/2021  19:53:50.434414	-1.091063E+0	10/3/2021  19:53:50.434416	-9.188180E-2
10/3/2021  19:53:50.434419	-1.177707E+0	10/3/2021  19:53:50.434421	-9.809399E-2
10/3/2021  19:53:50.434424	-1.264350E+0	10/3/2021  19:53:50.434426	-1.039792E-1
10/3/2021  19:53:50.434429	-1.349032E+0	10/3/2021  19:53:50.434431	-1.085566E-1
10/3/2021  19:53:50.434434	-1.432406E+0	10/3/2021  19:53:50.434436	-1.137879E-1
10/3/2021  19:53:50.434439	-1.515127E+0	10/3/2021  19:53:50.434441	-1.186923E-1
10/3/2021  19:53:50.434444	-1.595558E+0	10/3/2021  19:53:50.434446	-1.239236E-1
10/3/2021  19:53:50.434449	-1.674682E+0	10/3/2021  19:53:50.434451	-1.291549E-1
10/3/2021  19:53:50.434454	-1.752498E+0	10/3/2021  19:53:50.434456	-1.327515E-1
10/3/2021  19:53:50.434459	-1.826717E+0	10/3/2021  19:53:50.434461	-1.389636E-1
10/3/2021  19:53:50.434464	-1.900936E+0	10/3/2021  19:53:50.434466	-1.438680E-1
10/3/2021  19:53:50.434469	-1.973521E+0	10/3/2021  19:53:50.434471	-1.484454E-1
10/3/2021  19:53:50.434474	-2.044143E+0	10/3/2021  19:53:50.434476	-1.520419E-1
10/3/2021  19:53:50.434479	-2.112151E+0	10/3/2021  19:53:50.434481	-1.556385E-1
10/3/2021  19:53:50.434484	-2.177542E+0	10/3/2021  19:53:50.434486	-1.602159E-1
10/3/2021  19:53:50.434489	-2.240972E+0	10/3/2021  19:53:50.434491	-1.641394E-1
10/3/2021  19:53:50.434494	-2.302113E+0	10/3/2021  19:53:50.434496	-1.680628E-1
10/3/2021  19:53:50.434499	-2.362273E+0	10/3/2021  19:53:50.434501	-1.719863E-1
10/3/2021  19:53:50.434504	-2.418509E+0	10/3/2021  19:53:50.434506	-1.755829E-1
10/3/2021  19:53:50.434509	-2.473765E+0	10/3/2021  19:53:50.434511	-1.785255E-1
10/3/2021  19:53:50.434514	-2.525098E+0	10/3/2021  19:53:50.434516	-1.814681E-1
10/3/2021  19:53:50.434519	-2.574468E+0	10/3/2021  19:53:50.434521	-1.850646E-1
10/3/2021  19:53:50.434524	-2.622531E+0	10/3/2021  19:53:50.434526	-1.873533E-1
10/3/2021  19:53:50.434529	-2.667324E+0	10/3/2021  19:53:50.434531	-1.909498E-1
10/3/2021  19:53:50.434534	-2.708848E+0	10/3/2021  19:53:50.434536	-1.932385E-1
10/3/2021  19:53:50.434539	-2.748082E+0	10/3/2021  19:53:50.434541	-1.958542E-1
10/3/2021  19:53:50.434544	-2.784048E+0	10/3/2021  19:53:50.434546	-1.978159E-1
10/3/2021  19:53:50.434549	-2.818051E+0	10/3/2021  19:53:50.434551	-2.001046E-1
10/3/2021  19:53:50.434554	-2.849112E+0	10/3/2021  19:53:50.434556	-2.020664E-1
10/3/2021  19:53:50.434559	-2.876577E+0	10/3/2021  19:53:50.434561	-2.040281E-1
10/3/2021  19:53:50.434564	-2.903060E+0	10/3/2021  19:53:50.434566	-2.056629E-1
10/3/2021  19:53:50.434569	-2.924966E+0	10/3/2021  19:53:50.434571	-2.069708E-1
10/3/2021  19:53:50.434574	-2.943930E+0	10/3/2021  19:53:50.434576	-2.072977E-1
10/3/2021  19:53:50.434579	-2.961258E+0	10/3/2021  19:53:50.434581	-2.079516E-1
10/3/2021  19:53:50.434584	-2.974664E+0	10/3/2021  19:53:50.434586	-2.086055E-1
10/3/2021  19:53:50.434589	-2.985126E+0	10/3/2021  19:53:50.434591	-2.095864E-1
10/3/2021  19:53:50.434594	-2.994281E+0	10/3/2021  19:53:50.434596	-2.112212E-1
10/3/2021  19:53:50.434599	-2.997878E+0	10/3/2021  19:53:50.434601	-2.108942E-1
10/3/2021  19:53:50.434604	-2.999512E+0	10/3/2021  19:53:50.434606	-2.105673E-1
10/3/2021  19:53:50.434609	-2.999839E+0	10/3/2021  19:53:50.434611	-2.099134E-1
10/3/2021  19:53:50.434614	-2.996243E+0	10/3/2021  19:53:50.434616	-2.102403E-1
10/3/2021  19:53:50.434619	-2.989377E+0	10/3/2021  19:53:50.434621	-2.095864E-1
10/3/2021  19:53:50.434624	-2.978260E+0	10/3/2021  19:53:50.434626	-2.086055E-1
10/3/2021  19:53:50.434629	-2.966817E+0	10/3/2021  19:53:50.434631	-2.082786E-1
10/3/2021  19:53:50.434634	-2.950796E+0	10/3/2021  19:53:50.434636	-2.076247E-1
10/3/2021  19:53:50.434639	-2.932159E+0	10/3/2021  19:53:50.434641	-2.059899E-1
10/3/2021  19:53:50.434644	-2.910253E+0	10/3/2021  19:53:50.434646	-2.040281E-1
10/3/2021  19:53:50.434649	-2.885731E+0	10/3/2021  19:53:50.434651	-2.027203E-1
10/3/2021  19:53:50.434654	-2.857613E+0	10/3/2021  19:53:50.434656	-2.010855E-1
10/3/2021  19:53:50.434659	-2.828841E+0	10/3/2021  19:53:50.434661	-1.991238E-1
10/3/2021  19:53:50.434664	-2.794837E+0	10/3/2021  19:53:50.434666	-1.968351E-1
10/3/2021  19:53:50.434669	-2.759526E+0	10/3/2021  19:53:50.434671	-1.948733E-1
10/3/2021  19:53:50.434674	-2.721272E+0	10/3/2021  19:53:50.434676	-1.916038E-1
10/3/2021  19:53:50.434679	-2.680402E+0	10/3/2021  19:53:50.434681	-1.899690E-1
10/3/2021  19:53:50.434684	-2.636917E+0	10/3/2021  19:53:50.434686	-1.873533E-1
10/3/2021  19:53:50.434689	-2.590489E+0	10/3/2021  19:53:50.434691	-1.831029E-1
10/3/2021  19:53:50.434694	-2.541772E+0	10/3/2021  19:53:50.434696	-1.811411E-1
10/3/2021  19:53:50.434699	-2.490113E+0	10/3/2021  19:53:50.434701	-1.785255E-1
10/3/2021  19:53:50.434704	-2.437146E+0	10/3/2021  19:53:50.434706	-1.742750E-1
10/3/2021  19:53:50.434709	-2.380909E+0	10/3/2021  19:53:50.434711	-1.703515E-1
10/3/2021  19:53:50.434714	-2.322711E+0	10/3/2021  19:53:50.434716	-1.661011E-1
10/3/2021  19:53:50.434719	-2.261897E+0	10/3/2021  19:53:50.434721	-1.631585E-1
10/3/2021  19:53:50.434724	-2.197813E+0	10/3/2021  19:53:50.434726	-1.589080E-1
10/3/2021  19:53:50.434729	-2.132749E+0	10/3/2021  19:53:50.434731	-1.533498E-1
10/3/2021  19:53:50.434734	-2.066050E+0	10/3/2021  19:53:50.434736	-1.494263E-1
10/3/2021  19:53:50.434739	-1.996081E+0	10/3/2021  19:53:50.434741	-1.461567E-1
10/3/2021  19:53:50.434744	-1.924804E+0	10/3/2021  19:53:50.434746	-1.415793E-1
10/3/2021  19:53:50.434749	-1.851566E+0	10/3/2021  19:53:50.434751	-1.356941E-1
10/3/2021  19:53:50.434754	-1.776365E+0	10/3/2021  19:53:50.434756	-1.307897E-1
10/3/2021  19:53:50.434759	-1.699857E+0	10/3/2021  19:53:50.434761	-1.268662E-1
10/3/2021  19:53:50.434764	-1.621061E+0	10/3/2021  19:53:50.434766	-1.219619E-1
10/3/2021  19:53:50.434769	-1.541937E+0	10/3/2021  19:53:50.434771	-1.164036E-1
10/3/2021  19:53:50.434774	-1.459544E+0	10/3/2021  19:53:50.434776	-1.105184E-1
10/3/2021  19:53:50.434779	-1.376170E+0	10/3/2021  19:53:50.434781	-1.052871E-1
10/3/2021  19:53:50.434784	-1.291161E+0	10/3/2021  19:53:50.434786	-1.003827E-1
10/3/2021  19:53:50.434789	-1.205825E+0	10/3/2021  19:53:50.434791	-9.417051E-2
10/3/2021  19:53:50.434794	-1.118854E+0	10/3/2021  19:53:50.434796	-8.795832E-2
10/3/2021  19:53:50.434799	-1.031557E+0	10/3/2021  19:53:50.434801	-8.272700E-2
10/3/2021  19:53:50.434804	-9.413167E-1	10/3/2021  19:53:50.434806	-7.716873E-2
10/3/2021  19:53:50.434809	-8.533652E-1	10/3/2021  19:53:50.434811	-7.161046E-2
10/3/2021  19:53:50.434814	-7.611633E-1	10/3/2021  19:53:50.434816	-6.539827E-2
10/3/2021  19:53:50.434819	-6.696152E-1	10/3/2021  19:53:50.434821	-5.951304E-2
10/3/2021  19:53:50.434824	-5.767594E-1	10/3/2021  19:53:50.434826	-5.395477E-2
10/3/2021  19:53:50.434829	-4.845574E-1	10/3/2021  19:53:50.434831	-4.741562E-2
10/3/2021  19:53:50.434834	-3.910477E-1	10/3/2021  19:53:50.434836	-4.054952E-2
10/3/2021  19:53:50.434839	-2.975379E-1	10/3/2021  19:53:50.434841	-3.401037E-2
10/3/2021  19:53:50.434844	-2.037012E-1	10/3/2021  19:53:50.434846	-2.877906E-2
10/3/2021  19:53:50.434849	-1.088836E-1	10/3/2021  19:53:50.434851	-2.093208E-2
10/3/2021  19:53:50.434854	-1.537381E-2	10/3/2021  19:53:50.434856	-1.471990E-2
10/3/2021  19:53:50.434859	7.911683E-2	10/3/2021  19:53:50.434861	-7.526838E-3
10/3/2021  19:53:50.434864	1.726266E-1	10/3/2021  19:53:50.434866	-6.821996E-6
10/3/2021  19:53:50.434869	2.667903E-1	10/3/2021  19:53:50.434871	1.568713E-2
10/3/2021  19:53:50.434874	3.599731E-1	10/3/2021  19:53:50.434876	5.459504E-2
10/3/2021  19:53:50.434879	4.531559E-1	10/3/2021  19:53:50.434881	1.147552E-1
10/3/2021  19:53:50.434884	5.463387E-1	10/3/2021  19:53:50.434886	1.876666E-1
10/3/2021  19:53:50.434889	6.382137E-1	10/3/2021  19:53:50.434891	2.638477E-1
10/3/2021  19:53:50.434894	7.294348E-1	10/3/2021  19:53:50.434896	3.442791E-1
10/3/2021  19:53:50.434899	8.206558E-1	10/3/2021  19:53:50.434901	4.256915E-1
10/3/2021  19:53:50.434904	9.105691E-1	10/3/2021  19:53:50.434906	5.084117E-1
10/3/2021  19:53:50.434909	9.998284E-1	10/3/2021  19:53:50.434911	5.904779E-1
10/3/2021  19:53:50.434914	1.087780E+0	10/3/2021  19:53:50.434916	6.731981E-1
10/3/2021  19:53:50.434919	1.175077E+0	10/3/2021  19:53:50.434921	7.555913E-1
10/3/2021  19:53:50.434924	1.259105E+0	10/3/2021  19:53:50.434926	8.366767E-1
10/3/2021  19:53:50.434929	1.344441E+0	10/3/2021  19:53:50.434931	9.164543E-1
10/3/2021  19:53:50.434934	1.428142E+0	10/3/2021  19:53:50.434936	9.955780E-1
10/3/2021  19:53:50.434939	1.509882E+0	10/3/2021  19:53:50.434941	1.073394E+0
10/3/2021  19:53:50.434944	1.590967E+0	10/3/2021  19:53:50.434946	1.150229E+0
10/3/2021  19:53:50.434949	1.669110E+0	10/3/2021  19:53:50.434951	1.227064E+0
10/3/2021  19:53:50.434954	1.745945E+0	10/3/2021  19:53:50.434956	1.300629E+0
10/3/2021  19:53:50.434959	1.820818E+0	10/3/2021  19:53:50.434961	1.373541E+0
10/3/2021  19:53:50.434964	1.895037E+0	10/3/2021  19:53:50.434966	1.444163E+0
10/3/2021  19:53:50.434969	1.967295E+0	10/3/2021  19:53:50.434971	1.513805E+0
10/3/2021  19:53:50.434974	2.035956E+0	10/3/2021  19:53:50.434976	1.581485E+0
10/3/2021  19:53:50.434979	2.104944E+0	10/3/2021  19:53:50.434981	1.645896E+0
10/3/2021  19:53:50.434984	2.170008E+0	10/3/2021  19:53:50.434986	1.710306E+0
10/3/2021  19:53:50.434989	2.234746E+0	10/3/2021  19:53:50.434991	1.772755E+0
10/3/2021  19:53:50.434994	2.293925E+0	10/3/2021  19:53:50.434996	1.831608E+0
10/3/2021  19:53:50.434999	2.354085E+0	10/3/2021  19:53:50.435001	1.888498E+0
10/3/2021  19:53:50.435004	2.409995E+0	10/3/2021  19:53:50.435006	1.944081E+0
10/3/2021  19:53:50.435009	2.465251E+0	10/3/2021  19:53:50.435011	1.997375E+0
10/3/2021  19:53:50.435014	2.517564E+0	10/3/2021  19:53:50.435016	2.047399E+0
10/3/2021  19:53:50.435019	2.566934E+0	10/3/2021  19:53:50.435021	2.096443E+0
10/3/2021  19:53:50.435024	2.613035E+0	10/3/2021  19:53:50.435026	2.140582E+0
10/3/2021  19:53:50.435029	2.658809E+0	10/3/2021  19:53:50.435031	2.183741E+0
10/3/2021  19:53:50.435034	2.698698E+0	10/3/2021  19:53:50.435036	2.223956E+0
10/3/2021  19:53:50.435039	2.738587E+0	10/3/2021  19:53:50.435041	2.262537E+0
10/3/2021  19:53:50.435044	2.774879E+0	10/3/2021  19:53:50.435046	2.297522E+0
10/3/2021  19:53:50.435049	2.808229E+0	10/3/2021  19:53:50.435051	2.329563E+0
10/3/2021  19:53:50.435054	2.839290E+0	10/3/2021  19:53:50.435056	2.360297E+0
10/3/2021  19:53:50.435059	2.867408E+0	10/3/2021  19:53:50.435061	2.387435E+0
10/3/2021  19:53:50.435064	2.892911E+0	10/3/2021  19:53:50.435066	2.411303E+0
10/3/2021  19:53:50.435069	2.915798E+0	10/3/2021  19:53:50.435071	2.432882E+0
10/3/2021  19:53:50.435074	2.934107E+0	10/3/2021  19:53:50.435076	2.451519E+0
